gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue
GSE101601,GSM2709678,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709679,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709680,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709681,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709682,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709683,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709684,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709685,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709686,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709687,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709688,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709689,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709690,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709691,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709692,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709693,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709694,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709695,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709696,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709697,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709698,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709699,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709700,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709701,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709702,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709703,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709704,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709705,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709706,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709707,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709708,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709709,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709710,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709711,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709712,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709713,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709714,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709715,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709716,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709717,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709718,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709719,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709720,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709721,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709722,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709723,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709724,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709725,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709726,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709727,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709728,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709729,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709730,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709731,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709732,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709733,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709734,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709735,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709736,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709737,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709738,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709739,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709740,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709741,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709742,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709743,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709744,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709745,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709746,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709747,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709748,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709749,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709750,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709751,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709752,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709753,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709754,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709755,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709756,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709757,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709758,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709759,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709760,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709761,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709762,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709763,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709764,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709765,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709766,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709767,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709768,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709769,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709770,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709771,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709772,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709773,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709774,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709775,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709776,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709777,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709778,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709779,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709780,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709781,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709782,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709783,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709784,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709785,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709786,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709787,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709788,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709789,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709790,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709791,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709792,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709793,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709794,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709795,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709796,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709797,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709798,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709799,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709800,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709801,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709802,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709803,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709804,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709805,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709806,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709807,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709808,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709809,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709810,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709811,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709812,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709813,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709814,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709815,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709816,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709817,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709818,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709819,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709820,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709821,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709822,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709823,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709824,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709825,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709826,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709827,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709828,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709829,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709830,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709831,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709832,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709833,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709834,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709835,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709836,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709837,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709838,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709839,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709840,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709841,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709842,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709843,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709844,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709845,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709846,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709847,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709848,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709849,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709850,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709851,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709852,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709853,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709854,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709855,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709856,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709857,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709858,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709859,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709860,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709861,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709862,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709863,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709864,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709865,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709866,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709867,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709868,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709869,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709870,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709871,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709872,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709873,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709874,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709875,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709876,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709877,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709878,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709879,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709880,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709881,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709882,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709883,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709884,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709885,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709886,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709887,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709888,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709889,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709890,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709891,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709892,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709893,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709894,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709895,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709896,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709897,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709898,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709899,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709900,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709901,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709902,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709903,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709904,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709905,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709906,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709907,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709908,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709909,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709910,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709911,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709912,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709913,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709914,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709915,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709916,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709917,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709918,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709919,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709920,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709921,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709922,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709923,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709924,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709925,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709926,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709927,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709928,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709929,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709930,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709931,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709932,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709933,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709934,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709935,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709936,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709937,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709938,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709939,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709940,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709941,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709942,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709943,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709944,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709945,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709946,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709947,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709948,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709949,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709950,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709951,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709952,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709953,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709954,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709955,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709956,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709957,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709958,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709959,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709960,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709961,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709962,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709963,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709964,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709965,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709966,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709967,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709968,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709969,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709970,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709971,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709972,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709973,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709974,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709975,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709976,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709977,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709978,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709979,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709980,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709981,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709982,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709983,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709984,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709985,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709986,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709987,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
