gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,brain_area
GSE114000,GSM3128922,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128922/suppl/GSM3128922_155B6_S42.count.txt.gz,Cortex
GSE114000,GSM3128923,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128923/suppl/GSM3128923_155B7_S50.count.txt.gz,Cortex
GSE114000,GSM3128924,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128924/suppl/GSM3128924_155B9_S66.count.txt.gz,Cortex
GSE114000,GSM3128925,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128925/suppl/GSM3128925_155C12_S91.count.txt.gz,Cortex
GSE114000,GSM3128926,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128926/suppl/GSM3128926_155C1_S3.count.txt.gz,Cortex
GSE114000,GSM3128927,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128927/suppl/GSM3128927_155C2_S11.count.txt.gz,Cortex
GSE114000,GSM3128928,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128928/suppl/GSM3128928_155C3_S19.count.txt.gz,Cortex
GSE114000,GSM3128929,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128929/suppl/GSM3128929_155C4_S27.count.txt.gz,Cortex
GSE114000,GSM3128930,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128930/suppl/GSM3128930_155C5_S35.count.txt.gz,Cortex
GSE114000,GSM3128931,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128931/suppl/GSM3128931_155C6_S43.count.txt.gz,Cortex
GSE114000,GSM3128932,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128932/suppl/GSM3128932_155C7_S51.count.txt.gz,Cortex
GSE114000,GSM3128933,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128933/suppl/GSM3128933_155C9_S67.count.txt.gz,Cortex
GSE114000,GSM3128934,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128934/suppl/GSM3128934_155D10_S76.count.txt.gz,Cortex
GSE114000,GSM3128935,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128935/suppl/GSM3128935_155D11_S84.count.txt.gz,Cortex
GSE114000,GSM3128936,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128936/suppl/GSM3128936_155D12_S92.count.txt.gz,Cortex
GSE114000,GSM3128937,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128937/suppl/GSM3128937_155D2_S12.count.txt.gz,Cortex
GSE114000,GSM3128938,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128938/suppl/GSM3128938_155D3_S20.count.txt.gz,Cortex
GSE114000,GSM3128939,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128939/suppl/GSM3128939_155D4_S28.count.txt.gz,Cortex
GSE114000,GSM3128940,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128940/suppl/GSM3128940_155D5_S36.count.txt.gz,Cortex
GSE114000,GSM3128941,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128941/suppl/GSM3128941_155D7_S52.count.txt.gz,Cortex
GSE114000,GSM3128942,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128942/suppl/GSM3128942_155D8_S60.count.txt.gz,Cortex
GSE114000,GSM3128943,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128943/suppl/GSM3128943_155D9_S68.count.txt.gz,Cortex
GSE114000,GSM3128944,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128944/suppl/GSM3128944_155E10_S77.count.txt.gz,Cortex
GSE114000,GSM3128945,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128945/suppl/GSM3128945_155E11_S85.count.txt.gz,Cortex
GSE114000,GSM3128946,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128946/suppl/GSM3128946_155E12_S93.count.txt.gz,Cortex
GSE114000,GSM3128947,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128947/suppl/GSM3128947_155E2_S13.count.txt.gz,Cortex
GSE114000,GSM3128948,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128948/suppl/GSM3128948_155E4_S29.count.txt.gz,Cortex
GSE114000,GSM3128949,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128949/suppl/GSM3128949_155E5_S37.count.txt.gz,Cortex
GSE114000,GSM3128950,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128950/suppl/GSM3128950_155E6_S45.count.txt.gz,Cortex
GSE114000,GSM3128951,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128951/suppl/GSM3128951_155E7_S53.count.txt.gz,Cortex
GSE114000,GSM3128952,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128952/suppl/GSM3128952_155E8_S61.count.txt.gz,Cortex
GSE114000,GSM3128953,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128953/suppl/GSM3128953_155E9_S69.count.txt.gz,Cortex
GSE114000,GSM3128954,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128954/suppl/GSM3128954_155F11_S86.count.txt.gz,Cortex
GSE114000,GSM3128955,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128955/suppl/GSM3128955_155F1_S6.count.txt.gz,Cortex
GSE114000,GSM3128956,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128956/suppl/GSM3128956_155F2_S14.count.txt.gz,Cortex
GSE114000,GSM3128957,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128957/suppl/GSM3128957_155F3_S22.count.txt.gz,Cortex
GSE114000,GSM3128958,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128958/suppl/GSM3128958_155F4_S30.count.txt.gz,Cortex
GSE114000,GSM3128959,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128959/suppl/GSM3128959_155F5_S38.count.txt.gz,Cortex
GSE114000,GSM3128960,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128960/suppl/GSM3128960_155F6_S46.count.txt.gz,Cortex
GSE114000,GSM3128961,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128961/suppl/GSM3128961_155F7_S54.count.txt.gz,Cortex
GSE114000,GSM3128962,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128962/suppl/GSM3128962_155F8_S62.count.txt.gz,Cortex
GSE114000,GSM3128963,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128963/suppl/GSM3128963_155F9_S70.count.txt.gz,Cortex
GSE114000,GSM3128964,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128964/suppl/GSM3128964_155G10_S79.count.txt.gz,Cortex
GSE114000,GSM3128965,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128965/suppl/GSM3128965_155G1_S7.count.txt.gz,Cortex
GSE114000,GSM3128966,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128966/suppl/GSM3128966_155G2_S15.count.txt.gz,Cortex
GSE114000,GSM3128967,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128967/suppl/GSM3128967_155G3_S23.count.txt.gz,Cortex
GSE114000,GSM3128968,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128968/suppl/GSM3128968_155G4_S31.count.txt.gz,Cortex
GSE114000,GSM3128969,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128969/suppl/GSM3128969_155G5_S39.count.txt.gz,Cortex
GSE114000,GSM3128970,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128970/suppl/GSM3128970_155G7_S55.count.txt.gz,Cortex
GSE114000,GSM3128971,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128971/suppl/GSM3128971_155G8_S63.count.txt.gz,Cortex
GSE114000,GSM3128972,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128972/suppl/GSM3128972_155G9_S71.count.txt.gz,Cortex
GSE114000,GSM3128973,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128973/suppl/GSM3128973_155H10_S80.count.txt.gz,Cortex
GSE114000,GSM3128974,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128974/suppl/GSM3128974_155H11_S88.count.txt.gz,Cortex
GSE114000,GSM3128975,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128975/suppl/GSM3128975_155H2_S16.count.txt.gz,Cortex
GSE114000,GSM3128976,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128976/suppl/GSM3128976_155H3_S24.count.txt.gz,Cortex
GSE114000,GSM3128977,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128977/suppl/GSM3128977_155H4_S32.count.txt.gz,Cortex
GSE114000,GSM3128978,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128978/suppl/GSM3128978_155H5_S40.count.txt.gz,Cortex
GSE114000,GSM3128979,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128979/suppl/GSM3128979_155H6_S48.count.txt.gz,Cortex
GSE114000,GSM3128980,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128980/suppl/GSM3128980_155H7_S56.count.txt.gz,Cortex
GSE114000,GSM3128981,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128981/suppl/GSM3128981_155H9_S72.count.txt.gz,Cortex
GSE114000,GSM3128982,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128982/suppl/GSM3128982_158A10_S361.count.txt.gz,Hippocampus
GSE114000,GSM3128983,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128983/suppl/GSM3128983_158A11_S369.count.txt.gz,Hippocampus
GSE114000,GSM3128984,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128984/suppl/GSM3128984_158A1_S289.count.txt.gz,Hippocampus
GSE114000,GSM3128985,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128985/suppl/GSM3128985_158A3_S305.count.txt.gz,Hippocampus
GSE114000,GSM3128986,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128986/suppl/GSM3128986_158A4_S313.count.txt.gz,Hippocampus
GSE114000,GSM3128987,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128987/suppl/GSM3128987_158A5_S321.count.txt.gz,Hippocampus
GSE114000,GSM3128988,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128988/suppl/GSM3128988_158A6_S329.count.txt.gz,Hippocampus
GSE114000,GSM3128989,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128989/suppl/GSM3128989_158A7_S337.count.txt.gz,Hippocampus
GSE114000,GSM3128990,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128990/suppl/GSM3128990_158A9_S353.count.txt.gz,Hippocampus
GSE114000,GSM3128991,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128991/suppl/GSM3128991_158B1_S290.count.txt.gz,Hippocampus
GSE114000,GSM3128992,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128992/suppl/GSM3128992_158B2_S298.count.txt.gz,Hippocampus
GSE114000,GSM3128993,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128993/suppl/GSM3128993_158B4_S314.count.txt.gz,Hippocampus
GSE114000,GSM3128994,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128994/suppl/GSM3128994_158B5_S322.count.txt.gz,Hippocampus
GSE114000,GSM3128995,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128995/suppl/GSM3128995_158B6_S330.count.txt.gz,Hippocampus
GSE114000,GSM3128996,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128996/suppl/GSM3128996_158B8_S346.count.txt.gz,Hippocampus
GSE114000,GSM3128997,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128997/suppl/GSM3128997_158C11_S371.count.txt.gz,Hippocampus
GSE114000,GSM3128998,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128998/suppl/GSM3128998_158C12_S379.count.txt.gz,Hippocampus
GSE114000,GSM3128999,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128999/suppl/GSM3128999_158C3_S307.count.txt.gz,Hippocampus
GSE114000,GSM3129000,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129000/suppl/GSM3129000_158C4_S315.count.txt.gz,Hippocampus
GSE114000,GSM3129001,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129001/suppl/GSM3129001_158C5_S323.count.txt.gz,Hippocampus
GSE114000,GSM3129002,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129002/suppl/GSM3129002_158C6_S331.count.txt.gz,Hippocampus
GSE114000,GSM3129003,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129003/suppl/GSM3129003_158C7_S339.count.txt.gz,Hippocampus
GSE114000,GSM3129004,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129004/suppl/GSM3129004_158C8_S347.count.txt.gz,Hippocampus
GSE114000,GSM3129005,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129005/suppl/GSM3129005_158C9_S355.count.txt.gz,Hippocampus
GSE114000,GSM3129006,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129006/suppl/GSM3129006_158D11_S372.count.txt.gz,Hippocampus
GSE114000,GSM3129007,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129007/suppl/GSM3129007_158D2_S300.count.txt.gz,Hippocampus
GSE114000,GSM3129008,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129008/suppl/GSM3129008_158D3_S308.count.txt.gz,Hippocampus
GSE114000,GSM3129009,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129009/suppl/GSM3129009_158D4_S316.count.txt.gz,Hippocampus
GSE114000,GSM3129010,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129010/suppl/GSM3129010_158D5_S324.count.txt.gz,Hippocampus
GSE114000,GSM3129011,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129011/suppl/GSM3129011_158D7_S340.count.txt.gz,Hippocampus
GSE114000,GSM3129012,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129012/suppl/GSM3129012_158D8_S348.count.txt.gz,Hippocampus
GSE114000,GSM3129013,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129013/suppl/GSM3129013_158E12_S381.count.txt.gz,Hippocampus
GSE114000,GSM3129014,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129014/suppl/GSM3129014_158E3_S309.count.txt.gz,Hippocampus
GSE114000,GSM3129015,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129015/suppl/GSM3129015_158E4_S317.count.txt.gz,Hippocampus
GSE114000,GSM3129016,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129016/suppl/GSM3129016_158E6_S333.count.txt.gz,Hippocampus
GSE114000,GSM3129017,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129017/suppl/GSM3129017_158E7_S341.count.txt.gz,Hippocampus
GSE114000,GSM3129018,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129018/suppl/GSM3129018_158E9_S357.count.txt.gz,Hippocampus
GSE114000,GSM3129019,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129019/suppl/GSM3129019_158F10_S366.count.txt.gz,Hippocampus
GSE114000,GSM3129020,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129020/suppl/GSM3129020_158F11_S374.count.txt.gz,Hippocampus
GSE114000,GSM3129021,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129021/suppl/GSM3129021_158F1_S294.count.txt.gz,Hippocampus
GSE114000,GSM3129022,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129022/suppl/GSM3129022_158F2_S302.count.txt.gz,Hippocampus
GSE114000,GSM3129023,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129023/suppl/GSM3129023_158F3_S310.count.txt.gz,Hippocampus
GSE114000,GSM3129024,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129024/suppl/GSM3129024_158F6_S334.count.txt.gz,Hippocampus
GSE114000,GSM3129025,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129025/suppl/GSM3129025_158F7_S342.count.txt.gz,Hippocampus
GSE114000,GSM3129026,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129026/suppl/GSM3129026_158F8_S350.count.txt.gz,Hippocampus
GSE114000,GSM3129027,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129027/suppl/GSM3129027_158F9_S358.count.txt.gz,Hippocampus
GSE114000,GSM3129028,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129028/suppl/GSM3129028_158G11_S375.count.txt.gz,Hippocampus
GSE114000,GSM3129029,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129029/suppl/GSM3129029_158G1_S295.count.txt.gz,Hippocampus
GSE114000,GSM3129030,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129030/suppl/GSM3129030_158G2_S303.count.txt.gz,Hippocampus
GSE114000,GSM3129031,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129031/suppl/GSM3129031_158G3_S311.count.txt.gz,Hippocampus
GSE114000,GSM3129032,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129032/suppl/GSM3129032_158G5_S327.count.txt.gz,Hippocampus
GSE114000,GSM3129033,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129033/suppl/GSM3129033_158G6_S335.count.txt.gz,Hippocampus
GSE114000,GSM3129034,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129034/suppl/GSM3129034_158G7_S343.count.txt.gz,Hippocampus
GSE114000,GSM3129035,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129035/suppl/GSM3129035_158G9_S359.count.txt.gz,Hippocampus
GSE114000,GSM3129036,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129036/suppl/GSM3129036_158H10_S368.count.txt.gz,Hippocampus
GSE114000,GSM3129037,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129037/suppl/GSM3129037_158H11_S376.count.txt.gz,Hippocampus
GSE114000,GSM3129038,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129038/suppl/GSM3129038_158H3_S312.count.txt.gz,Hippocampus
GSE114000,GSM3129039,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129039/suppl/GSM3129039_158H4_S320.count.txt.gz,Hippocampus
GSE114000,GSM3129040,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129040/suppl/GSM3129040_158H5_S328.count.txt.gz,Hippocampus
GSE114000,GSM3129041,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129041/suppl/GSM3129041_158H6_S336.count.txt.gz,Hippocampus
GSE114000,GSM3129042,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129042/suppl/GSM3129042_158H7_S344.count.txt.gz,Hippocampus
GSE114000,GSM3129043,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129043/suppl/GSM3129043_158H8_S352.count.txt.gz,Hippocampus
GSE114000,GSM3129044,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129044/suppl/GSM3129044_158H9_S360.count.txt.gz,Hippocampus
GSE114000,GSM3129045,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129045/suppl/GSM3129045_15A11_S369.count.txt.gz,Cortex
GSE114000,GSM3129046,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129046/suppl/GSM3129046_15A12_S377.count.txt.gz,Cortex
GSE114000,GSM3129047,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129047/suppl/GSM3129047_15A1_S289.count.txt.gz,Cortex
GSE114000,GSM3129048,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129048/suppl/GSM3129048_15A3_S305.count.txt.gz,Cortex
GSE114000,GSM3129049,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129049/suppl/GSM3129049_15A4_S313.count.txt.gz,Cortex
GSE114000,GSM3129050,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129050/suppl/GSM3129050_15A5_S321.count.txt.gz,Cortex
GSE114000,GSM3129051,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129051/suppl/GSM3129051_15A6_S329.count.txt.gz,Cortex
GSE114000,GSM3129052,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129052/suppl/GSM3129052_15A7_S337.count.txt.gz,Cortex
GSE114000,GSM3129053,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129053/suppl/GSM3129053_15A9_S353.count.txt.gz,Cortex
GSE114000,GSM3129054,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129054/suppl/GSM3129054_15B10_S362.count.txt.gz,Cortex
GSE114000,GSM3129055,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129055/suppl/GSM3129055_15B2_S298.count.txt.gz,Cortex
GSE114000,GSM3129056,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129056/suppl/GSM3129056_15B3_S306.count.txt.gz,Cortex
GSE114000,GSM3129057,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129057/suppl/GSM3129057_15B4_S314.count.txt.gz,Cortex
GSE114000,GSM3129058,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129058/suppl/GSM3129058_15B8_S346.count.txt.gz,Cortex
GSE114000,GSM3129059,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129059/suppl/GSM3129059_15B9_S354.count.txt.gz,Cortex
