gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age
GSE129114,GSM3698717,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698718,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698719,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698720,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698721,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698722,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698723,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698724,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698725,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698726,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698727,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698728,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698729,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698730,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698731,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698732,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698733,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698734,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698735,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698736,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698737,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698738,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698739,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698740,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698741,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698742,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698743,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698744,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698745,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698746,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698747,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698748,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698749,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698750,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698751,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698752,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698753,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698754,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698755,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698756,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698757,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698758,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698759,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698760,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698761,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698762,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698763,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698764,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698765,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698766,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698767,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698768,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698769,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698770,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698771,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698772,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698773,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698774,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698775,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698776,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698777,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698778,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698779,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698780,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698781,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698782,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698783,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698784,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698785,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698786,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698787,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698788,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698789,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698790,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698791,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698792,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698793,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698794,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698795,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698796,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698797,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698798,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698799,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698800,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698801,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698802,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698803,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698804,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698805,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698806,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698807,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698808,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698809,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698810,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698811,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698812,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698813,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698814,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698815,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698816,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698817,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698818,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698819,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698820,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698821,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698822,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698823,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698824,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698825,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698826,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698827,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698828,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698829,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698830,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698831,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698832,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698833,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698834,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698835,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698836,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698837,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698838,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698839,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698840,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698841,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698842,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698843,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698844,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698845,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698846,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698847,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698848,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698849,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698850,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698851,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698852,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698853,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698854,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698855,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698856,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698857,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698858,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698859,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698860,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698861,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698862,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698863,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698864,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698865,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698866,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698867,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698868,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698869,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698870,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698871,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698872,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698873,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698874,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698875,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698876,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698877,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698878,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698879,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698880,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698881,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698882,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698883,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698884,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698885,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698886,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698887,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698888,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698889,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698890,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698891,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698892,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698893,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698894,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698895,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698896,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698897,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698898,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698899,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698900,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698901,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698902,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698903,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698904,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698905,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698906,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698907,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698908,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698909,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698910,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698911,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698912,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698913,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698914,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698915,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698916,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698917,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698918,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698919,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698920,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698921,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698922,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698923,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698924,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698925,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698926,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698927,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698928,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698929,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698930,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698931,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698932,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698933,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698934,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698935,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698936,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698937,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698938,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698939,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698940,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698941,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698942,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698943,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698944,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698945,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698946,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698947,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698948,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698949,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698950,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698951,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698952,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698953,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698954,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698955,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698956,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698957,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698958,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698959,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698960,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698961,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698962,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698963,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698964,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698965,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698966,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698967,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698968,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698969,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698970,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698971,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698972,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698973,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698974,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698975,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698976,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698977,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698978,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698979,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698980,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698981,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698982,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698983,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698984,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698985,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698986,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698987,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698988,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698989,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698990,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698991,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698992,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698993,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698994,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698995,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698996,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698997,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698998,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3698999,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699000,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699001,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699002,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699003,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699004,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699005,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699006,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699007,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699008,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699009,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699010,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699011,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699012,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699013,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699014,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699015,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699016,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699017,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699018,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699019,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699020,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699021,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699022,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699023,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699024,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699025,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699026,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699027,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699028,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699029,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699030,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699031,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699032,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699033,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699034,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699035,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699036,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699037,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699038,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699039,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699040,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699041,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699042,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699043,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699044,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699045,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699046,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699047,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699048,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699049,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699050,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699051,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699052,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699053,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699054,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699055,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699056,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699057,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699058,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699059,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699060,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699061,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699062,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699063,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699064,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699065,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699066,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699067,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699068,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699069,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699070,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699071,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699072,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699073,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699074,neural crest-derived cells,Mus musculus,NONE,E10.5
