gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue
GSE95315,GSM2506568,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506569,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506570,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506571,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506572,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506573,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506574,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506575,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506576,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506577,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506578,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506579,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506580,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506581,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506582,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506583,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506584,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506585,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506586,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506587,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506588,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506589,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506590,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506591,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506592,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506593,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506594,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506595,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506596,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506597,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506598,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506599,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506600,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506601,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506602,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506603,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506604,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506605,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506606,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506607,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506608,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506609,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506610,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506611,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506612,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506613,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506614,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506615,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506616,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506617,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506618,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506619,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506620,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506621,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506622,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506623,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506624,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506625,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506626,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506627,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506628,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506629,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506630,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506631,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506632,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506633,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506634,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506635,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506636,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506637,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506638,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506639,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506640,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506641,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506642,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506643,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506644,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506645,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506646,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506647,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506648,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506649,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506650,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506651,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506652,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506653,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506654,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506655,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506656,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506657,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506658,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506659,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506660,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506661,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506662,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506663,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506664,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506665,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506666,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506667,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506668,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506669,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506670,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506671,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506672,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506673,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506674,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506675,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506676,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506677,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506678,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506679,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506680,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506681,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506682,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506683,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506684,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506685,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506686,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506687,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506688,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506689,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506690,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506691,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506692,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506693,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506694,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506695,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506696,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506697,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506698,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506699,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506700,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506701,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506702,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506703,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506704,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506705,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506706,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506707,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506708,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506709,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506710,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506711,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506712,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506713,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506714,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506715,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506716,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506717,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506718,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506719,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506720,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506721,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506722,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506723,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506724,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506725,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506726,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506727,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506728,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506729,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506730,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506731,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506732,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506733,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506734,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506735,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506736,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506737,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506738,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506739,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506740,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506741,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506742,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506743,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506744,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506745,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506746,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506747,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506748,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506749,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506750,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506751,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506752,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506753,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506754,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506755,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506756,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506757,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506758,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506759,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506760,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506761,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506762,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506763,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506764,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506765,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506766,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506767,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506768,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506769,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506770,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506771,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506772,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506773,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506774,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506775,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506776,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506777,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506778,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506779,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506780,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506781,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506782,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506783,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506784,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506785,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506786,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506787,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506788,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506789,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506790,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506791,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506792,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506793,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506794,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506795,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506796,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506797,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506798,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506799,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506800,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506801,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506802,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506803,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506804,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506805,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506806,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506807,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506808,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506809,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506810,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506811,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506812,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506813,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506814,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506815,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506816,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506817,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506818,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506819,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506820,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506821,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506822,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506823,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506824,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506825,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506826,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506827,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506828,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506829,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506830,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506831,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506832,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506833,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506834,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506835,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506836,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506837,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506838,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506839,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506840,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506841,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506842,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506843,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506844,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506845,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506846,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506847,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506848,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506849,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506850,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2506851,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
