gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE123025,GSM3492404,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492405,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492406,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492407,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492408,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492409,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492410,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492411,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492412,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492413,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492414,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492415,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492416,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492417,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492418,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492419,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492420,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492421,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492422,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492423,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492424,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492425,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492426,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492427,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492428,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492429,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492430,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492431,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492432,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492433,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492434,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492435,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492436,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492437,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492438,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492439,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492440,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492441,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492442,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492443,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492444,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492445,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492446,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492447,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492448,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492449,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492450,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492451,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492452,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492453,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492454,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492455,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492456,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492457,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492458,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492459,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492460,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492461,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492462,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492463,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492464,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492465,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492466,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492467,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492468,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492469,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492470,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492471,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492472,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492473,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492474,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492475,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492476,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492477,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492478,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492479,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492480,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492481,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492482,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492483,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492484,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492485,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492486,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492487,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492488,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492489,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492490,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492491,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492492,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492493,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492494,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492495,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492496,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492497,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492498,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492499,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492500,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492501,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492502,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492503,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492504,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492505,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492506,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492507,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492508,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492509,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492510,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492511,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492512,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492513,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492514,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492515,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492516,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492517,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492518,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492519,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492520,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492521,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492522,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492523,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492524,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492525,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492526,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492527,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492528,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492529,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492530,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492531,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492532,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492533,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492534,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492535,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492536,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492537,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492538,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492539,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492540,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492541,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492542,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492543,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492544,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492545,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492546,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492547,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492548,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492549,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492550,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492551,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492552,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492553,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492554,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492555,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492556,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492557,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492558,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492559,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492560,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492561,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492562,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492563,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492564,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492565,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492566,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492567,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492568,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492569,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492570,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492571,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492572,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492573,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492574,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492575,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492576,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492577,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492578,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492579,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492580,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492581,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492582,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492583,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492584,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492585,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492586,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492587,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492588,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492589,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492590,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492591,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492592,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492593,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492594,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492595,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492596,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492597,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492598,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492599,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492600,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492601,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492602,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492603,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492604,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492605,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492606,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492607,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492608,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492609,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492610,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492611,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492612,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492613,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492614,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492615,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492616,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492617,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492618,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492619,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492620,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492621,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492622,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492623,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492624,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492625,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492626,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492627,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492628,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492629,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492630,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492631,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492632,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492633,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492634,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492635,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492636,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492637,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492638,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492639,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492640,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492641,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492642,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492643,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492644,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492645,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492646,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492647,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492648,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492649,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492650,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492651,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492652,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492653,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492654,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492655,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492656,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492657,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492658,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492659,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492660,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492661,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492662,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492663,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492664,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492665,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492666,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492667,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492668,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492669,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492670,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492671,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492672,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492673,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492674,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492675,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492676,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492677,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492678,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492679,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492680,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492681,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492682,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492683,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492684,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492685,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492686,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492687,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492688,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492689,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492690,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492691,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492692,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492693,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492694,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492695,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492696,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492697,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492698,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492699,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492700,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492701,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492702,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492703,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492704,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492705,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492706,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492707,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492708,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492709,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492710,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492711,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492712,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492713,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492714,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492715,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492716,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492717,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492718,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492719,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492720,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492721,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492722,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492723,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492724,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492725,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492726,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492727,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492728,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492729,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492730,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492731,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492732,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492733,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492734,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492735,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492736,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492737,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492738,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492739,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492740,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492741,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492742,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492743,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492744,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492745,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492746,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492747,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492748,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492749,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492750,Brain myeloid cell,Mus musculus,NONE,CTX,P7
